MES;EF0000;EF0001;EF0002;EF0003
Dezembro;24;4;16;1536
Dezembro;24;9;16;3456
Dezembro;24;8;16;3072
Dezembro;24;4;12;1152
Dezembro;30;9;12;3240
Dezembro;24;8;12;2304
Dezembro;24;6;12;1728
Dezembro;24;6;12;1728
Dezembro;18;9;12;1944
Dezembro;8;8;30;1920
Dezembro;14;4;30;1680
Dezembro;14;4;30;1680
Dezembro;18;6;30;3240
Dezembro;18;4;30;2160
Dezembro;14;4;30;1680
Dezembro;14;4;20;1120
Dezembro;14;4;30;1680
Dezembro;14;6;30;2520
Dezembro;14;8;30;3360
Dezembro;18;4;30;2160
Dezembro;14;4;30;1680
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;4;30;1680
Dezembro;14;6;20;1680
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;4;30;1680
Dezembro;18;6;20;2160
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;8;30;3360
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;4;28;1568
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;12;16;2688
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;6;30;2520
Dezembro;14;9;30;3780
Dezembro;14;6;30;2520
Dezembro;14;4;16;896
Dezembro;14;3;12;504
Dezembro;10;4;16;640
Dezembro;14;6;28;2352
Dezembro;14;4;12;672
Dezembro;14;4;28;1568
Dezembro;14;2;12;336
Dezembro;14;4;16;896
Dezembro;14;8;20;2240
Dezembro;14;4;16;896
Dezembro;8;5;16;640
Dezembro;14;3;12;504
Dezembro;10;4;16;640
Dezembro;14;4;16;896
Dezembro;14;4;12;672
Dezembro;14;4;16;896
Dezembro;14;4;20;1120
Dezembro;0;0;0;0
Dezembro;14;4;20;1120
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;8;4;28;896
Dezembro;14;4;16;896
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;14;4;12;672
Dezembro;3;2;26;156
Dezembro;2;2;30;120
Dezembro;0;0;0;0
Dezembro;2;2;30;120
Dezembro;0;0;0;0
Dezembro;2;1;30;60
Dezembro;2;2;30;120
Dezembro;2;3;30;180
Dezembro;2;3;30;180
Dezembro;0;0;0;0
Dezembro;3;2;27;162
Dezembro;2;2;30;120
Dezembro;3;2;30;180
Dezembro;22;1;4;88
Dezembro;3;2;30;180
Dezembro;2;2;27;108
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;22;2;15;660
Dezembro;2;3;30;180
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;35;12;15;6300
Dezembro;0;0;0;0
Dezembro;2;2;30;120
Dezembro;14;3;15;630
Dezembro;20;2;30;1200
Dezembro;7;8;15;840
Dezembro;0;0;0;0
Dezembro;12;1;30;360
Dezembro;3;3;30;270
Dezembro;3;2;30;180
Dezembro;3;2;30;180
Dezembro;21;6;30;3780
Dezembro;12;1;30;360
Dezembro;21;1;4;84
Dezembro;7;1;30;210
Dezembro;15;4;15;900
Dezembro;3;12;30;1080
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;17;4;30;2040
Dezembro;30;4;30;3600
Dezembro;12;1;30;360
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;10;2;15;300
Dezembro;15;3;30;1350
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;3;2;30;180
Dezembro;0;0;0;0
Dezembro;9;1;30;270
Dezembro;6;1;15;90
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;9;2;30;540
Dezembro;15;2;15;450
Dezembro;0;0;0;0
Dezembro;15;3;30;1350
Dezembro;3;1;30;90
Dezembro;9;3;30;810
Dezembro;3;1;30;90
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;9;1;30;270
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;5;6;30;900
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;3;1;30;90
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;3;4;30;360
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;9;1;8;72
Dezembro;9;1;30;270
Dezembro;9;3;16;432
Dezembro;0;0;0;0
Dezembro;2;1;30;60
Dezembro;9;2;16;288
Dezembro;9;2;8;144
Dezembro;15;2;30;900
Dezembro;9;4;16;576
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;3;2;12;72
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;20;8;30;4800
Dezembro;50;8;30;12000
Dezembro;60;8;30;14400
Dezembro;36;8;30;8640
Dezembro;36;8;30;8640
Dezembro;36;8;30;8640
Dezembro;20;8;30;4800
Dezembro;36;8;30;8640
Dezembro;36;8;30;8640
Dezembro;36;8;30;8640
Dezembro;36;8;30;8640
Dezembro;36;8;30;8640
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;36;8;30;8640
Dezembro;45;8;30;10800
Dezembro;36;8;30;8640
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;4800;8;30;4800
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;2400;8;30;2400
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;0;0;0;0
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;8640;8;30;8640
Dezembro;24;8;8;1536
Dezembro;18;4;12;864
Dezembro;18;4;12;864
Dezembro;24;4;8;768
Dezembro;14;4;12;672
Dezembro;14;4;4;224
Dezembro;24;8;32;6144
Dezembro;0;0;0;0
Dezembro;24;8;20;3840
Dezembro;24;8;16;3072
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;24;4;20;1920
Dezembro;24;4;20;1920
Dezembro;24;8;24;4608
Dezembro;0;0;0;0
Dezembro;40;8;20;6400
Dezembro;24;4;8;768
Dezembro;18;8;24;3456
Dezembro;24;8;16;3072
Dezembro;24;8;16;3072
Dezembro;24;8;16;3072
Dezembro;24;8;16;3072
Dezembro;18;8;16;2304
Dezembro;24;8;16;3072
Dezembro;14;8;16;1792
Dezembro;18;8;20;2880
Dezembro;14;4;20;1120
Dezembro;14;8;20;2240
Dezembro;24;8;16;3072
Dezembro;14;8;16;1792
Dezembro;24;8;16;3072
Dezembro;18;8;16;2304
Dezembro;24;8;16;3072
Dezembro;18;4;20;1440
Dezembro;18;8;16;2304
Dezembro;24;8;16;3072
Dezembro;24;4;16;1536
Dezembro;14;4;16;896
Dezembro;24;4;20;1920
Dezembro;24;8;12;2304
Dezembro;24;8;16;3072
Dezembro;24;6;16;2304
Dezembro;24;4;24;2304
Dezembro;24;4;24;2304
Dezembro;18;4;16;1152
Dezembro;0;0;0;0
Dezembro;24;4;16;1536
Dezembro;0;0;0;0
Dezembro;24;8;16;3072
Dezembro;18;8;16;2304
Dezembro;24;4;16;1536
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;24;8;30;5760
Dezembro;18;8;30;4320
Dezembro;0;0;0;0
Dezembro;14;8;30;3360
Dezembro;24;8;30;5760
Dezembro;24;8;30;5760
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;24;8;30;5760
Dezembro;24;8;30;5760
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;35;8;30;8400
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;35;8;20;5600
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;9;12;30;3240
Dezembro;9;12;20;2160
Dezembro;10;1;16;160
Dezembro;21;3;30;1890
Dezembro;9;1;30;270
Dezembro;9;1;18;162
Dezembro;9;12;30;3240
Dezembro;9;10;12;1080
Dezembro;9;9;30;2430
Dezembro;9;2;30;540
Dezembro;0;0;0;0
Dezembro;9;1;30;270
Dezembro;9;5;12;540
Dezembro;9;3;30;810
Dezembro;0;0;0;0
Dezembro;15;1;30;450
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;22;6;15;1980
Dezembro;18;2;30;1080
Dezembro;3;8;15;360
Dezembro;3;8;30;720
Dezembro;35;2;15;1050
Dezembro;9;8;30;2160
Dezembro;3;4;30;360
Dezembro;3;4;30;360
Dezembro;5;4;30;600
Dezembro;4;8;30;960
Dezembro;3;8;30;720
Dezembro;9;8;30;2160
Dezembro;9;8;30;2160
Dezembro;9;8;30;2160
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;3;4;30;360
Dezembro;2;2;30;120
Dezembro;1;6;30;180
Dezembro;8;8;30;1920
Dezembro;6;6;30;1080
Dezembro;5;4;30;600
Dezembro;0;0;0;0
Dezembro;4;8;30;960
Dezembro;3;4;30;360
Dezembro;0;0;0;0
Dezembro;5;8;30;1200
Dezembro;3;8;30;720
Dezembro;2;8;30;480
Dezembro;5;8;30;1200
Dezembro;0;0;0;0
Dezembro;1;8;30;240
Dezembro;17;8;30;4080
Dezembro;7;8;30;1680
Dezembro;25;8;30;6000
Dezembro;2;8;30;480
Dezembro;4;8;30;960
Dezembro;5;8;30;1200
Dezembro;2;8;30;480
Dezembro;4;8;30;960
Dezembro;0;0;0;0
Dezembro;4;8;30;960
Dezembro;1;8;30;240
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;8;8;30;1920
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;5;8;30;1200
Dezembro;2;8;30;480
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;1;4;30;120
Dezembro;13.5;8;30;3240
Dezembro;6;8;30;1440
Dezembro;12;3;15;540
Dezembro;3;4;30;360
Dezembro;6;8;30;1440
Dezembro;55;8;30;13200
Dezembro;1;8;30;240
Dezembro;0.5;4;30;60
Dezembro;12;8;30;2880
Dezembro;1;6;30;180
Dezembro;0;0;0;0
Dezembro;1;8;30;240
Dezembro;0;0;0;0
Dezembro;3;8;30;720
Dezembro;2;8;30;480
Dezembro;3;16;30;1440
Dezembro;0;0;0;0
Dezembro;2;12;30;720
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;1;12;30;360
Dezembro;7;4;30;840
Dezembro;41;6;20;4920
Dezembro;37;4;20;2960
Dezembro;106;4;20;8480
Dezembro;7;4;30;840
Dezembro;36;4;20;2880
Dezembro;24;4;20;1920
Dezembro;6;4;30;720
Dezembro;0;0;0;0
Dezembro;113;4;30;13560
Dezembro;23;5;20;2300
Dezembro;27;6;20;3240
Dezembro;0;0;0;0
Dezembro;36;6;20;4320
Dezembro;118;4;20;9440
Dezembro;3;10;30;900
Dezembro;6;5;30;900
Dezembro;100;8;20;16000
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;2;10;30;600
Dezembro;0;0;0;0
Dezembro;3;12;30;1080
Dezembro;0;0;0;0
Dezembro;19;4;20;1520
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;12;6;20;1440
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;1;5;30;150
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
Dezembro;0;0;0;0
